# extreme ceiling now: EXTREME_P6=3801600
# gate: EXTREME_GATE=95000
ts|state|p6cur|p7cur|p0cur|p6max|junc|cooling
1787164495|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164495|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164496|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164497|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|30500|no
1787164497|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30100|no
1787164498|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164498|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164499|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|30100|no
1787164499|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29700|no
1787164500|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164501|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164501|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164502|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|29700|no
1787164502|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29700|no
1787164503|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164504|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29700|no
1787164504|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29700|no
1787164505|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164505|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164506|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164507|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164507|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30100|no
1787164508|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164508|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164509|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164509|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164510|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164511|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|29700|no
1787164511|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30100|no
1787164512|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164512|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29300|no
1787164513|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29700|no
1787164514|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164514|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164515|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164515|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164516|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|29700|no
1787164517|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164517|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164518|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164518|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164519|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29700|no
1787164519|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164520|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164521|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164521|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164522|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164522|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164523|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164524|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164524|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29700|no
1787164525|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164525|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|29700|no
1787164526|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29700|no
1787164527|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164527|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164528|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164528|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30100|no
1787164529|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164530|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30100|no
1787164530|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164531|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|29300|no
1787164531|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164532|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29700|no
1787164533|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29700|no
1787164533|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164534|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164534|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164535|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164536|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29700|no
1787164536|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164537|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29300|no
1787164537|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164538|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164539|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164539|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29300|no
1787164540|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164540|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164541|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164542|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164542|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|29700|no
1787164543|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164543|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164544|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164544|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164545|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29700|no
1787164546|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164546|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164547|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|29700|no
1787164547|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30100|no
1787164548|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29300|no
1787164549|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164549|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164550|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164550|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164551|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164552|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29300|no
1787164552|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164553|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164553|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164554|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164554|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164555|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164556|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164556|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164557|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164557|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29300|no
1787164558|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164559|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29300|no
1787164559|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29300|no
1787164560|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164560|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164561|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29300|no
1787164562|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164562|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164563|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29300|no
1787164563|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164564|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29300|no
1787164565|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164565|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|29700|no
1787164566|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164566|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164567|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164568|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164568|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164569|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164569|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29300|no
1787164570|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29300|no
1787164570|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|29300|no
1787164571|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28900|no
1787164572|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164572|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164573|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164573|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29300|no
1787164574|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29300|no
1787164575|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164575|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164576|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|29700|no
1787164576|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164577|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164578|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29300|no
1787164578|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29300|no
1787164579|level=2 held=yes cfb=0 prime|1017600|1017600|748800|3801600|29300|no
1787164579|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164580|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164581|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164581|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164582|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164582|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164583|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164583|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164584|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164585|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29700|no
1787164585|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164586|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164586|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164587|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164588|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164588|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164589|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164589|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29300|no
1787164590|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164591|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29300|no
1787164591|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|29300|no
1787164592|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|29300|no
1787164592|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28900|no
1787164593|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164594|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29300|no
1787164594|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29300|no
1787164595|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28900|no
1787164595|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164596|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28900|no
1787164597|off|1017600|1017600|960000|4320000|29300|no
1787164597|off|1017600|1017600|1363200|4320000|29300|no
1787164598|off|1017600|1017600|2400000|4320000|29300|no
1787164598|off|1017600|1017600|1152000|4320000|29300|no
1787164599|off|1017600|1017600|1363200|4320000|28900|no
1787164600|off|1017600|1017600|1785600|4320000|29300|no
1787164600|off|1017600|1017600|2400000|4320000|29300|no
1787164601|off|1017600|1017600|1996800|4320000|28900|no
1787164602|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30800|no
1787164602|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164603|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164603|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164604|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29300|no
1787164604|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29300|no
1787164605|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29300|no
1787164606|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|29300|no
1787164606|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164607|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|29300|no
1787164607|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164608|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29300|no
1787164609|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164609|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164610|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164610|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|31200|no
1787164611|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164612|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164612|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164613|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164613|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|29300|no
1787164614|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164615|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|29300|no
1787164615|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164616|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29300|no
1787164616|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164617|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164617|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29700|no
1787164618|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164619|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29300|no
1787164619|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164620|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164620|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29300|no
1787164621|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164622|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29700|no
1787164622|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29300|no
1787164623|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164623|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164624|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164625|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|28900|no
1787164625|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|29300|no
1787164626|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28900|no
1787164627|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164627|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164628|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164628|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164629|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|29700|no
1787164629|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29300|no
1787164630|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164631|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164631|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164632|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164632|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29300|no
1787164633|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|29300|no
1787164634|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28900|no
1787164634|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164635|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164635|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164636|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164637|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164637|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164638|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28900|no
1787164638|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164639|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164640|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164640|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164641|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164641|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164642|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29300|no
1787164643|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164643|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164644|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|29300|no
1787164644|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29300|no
1787164645|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28900|no
1787164646|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164646|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164647|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164647|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164648|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164649|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164649|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164650|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164650|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164651|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|28900|no
1787164652|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29300|no
1787164652|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164653|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164653|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164654|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28900|no
1787164655|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28900|no
1787164655|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164656|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164656|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164657|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164657|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|28500|no
1787164658|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164659|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28500|no
1787164659|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164660|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164660|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29300|no
1787164661|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|28900|no
1787164662|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164662|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29300|no
1787164663|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|29300|no
1787164663|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164664|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164665|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|28900|no
1787164665|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164666|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28500|no
1787164666|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164667|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|29300|no
1787164668|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164668|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164669|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28900|no
1787164669|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164670|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|29300|no
1787164671|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164671|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164672|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164672|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|28900|no
1787164673|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164674|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|28900|no
1787164674|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164675|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164675|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164676|level=2 held=yes cfb=0 prime|1017600|1017600|748800|3801600|28900|no
1787164677|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164677|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28500|no
1787164678|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164679|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164679|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28900|no
1787164680|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|28500|no
1787164680|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164681|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|28900|no
1787164681|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29300|no
1787164682|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28500|no
1787164683|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164683|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|28900|no
1787164684|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28500|no
1787164685|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|28900|no
1787164685|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|28500|no
1787164686|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|28900|no
1787164686|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|28900|no
1787164687|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164687|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29700|no
1787164688|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
1787164689|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|28900|no
