run_id,block,arm,cycle_id,requested_min,effective_min,pred_demand,start_cpu,candidate_mask,misfit,selected_cpu,first_run_cpu,wake_latency_us,initial_junction_c,peak_junction_c 
s2b-r13,4,B,s2b-r13-532,512,512,107,0,32,0,5,5,59.0,44.0,47.5
s2b-r13,4,B,s2b-r13-533,512,512,156,0,2,0,1,1,49.0,44.0,47.5
s2b-r13,4,B,s2b-r13-534,512,512,15,0,32,0,1,5,114.0,44.0,47.5
s2b-r13,4,B,s2b-r13-535,512,512,156,6,128,0,7,7,52.0,44.0,47.5
s2b-r13,4,B,s2b-r13-536,512,512,56,0,1,0,0,0,47.0,44.0,47.5
s2b-r13,4,B,s2b-r13-537,512,512,152,6,128,0,7,7,72.0,44.0,47.5
s2b-r13,4,B,s2b-r13-538,512,512,99,6,128,0,7,7,19.0,44.0,47.5
s2b-r13,4,B,s2b-r13-539,512,512,101,6,128,0,7,7,22.0,44.0,47.5
s2b-r13,4,B,s2b-r13-540,512,512,98,6,128,0,7,7,151.0,44.0,47.5
s2b-r13,4,B,s2b-r13-541,512,512,103,6,128,0,7,7,48.0,44.0,47.5
s2b-r13,4,B,s2b-r13-542,512,512,103,6,128,0,7,7,135.0,44.0,47.5
s2b-r13,4,B,s2b-r13-543,512,512,103,6,128,0,7,7,49.0,44.0,47.5
s2b-r13,4,B,s2b-r13-544,512,512,103,6,128,0,7,7,166.0,44.0,47.5
s2b-r13,4,B,s2b-r13-545,512,512,79,6,128,0,7,7,52.0,44.0,47.5
s2b-r13,4,B,s2b-r13-546,512,512,100,6,128,0,7,7,181.0,44.0,47.5
s2b-r13,4,B,s2b-r13-547,512,512,90,6,128,0,7,7,58.0,44.0,47.5
s2b-r13,4,B,s2b-r13-548,512,512,100,6,128,0,7,7,125.0,44.0,47.5
s2b-r13,4,B,s2b-r13-549,512,512,103,6,128,0,7,7,54.0,44.0,47.5
s2b-r13,4,B,s2b-r13-550,512,512,100,6,128,0,7,7,160.0,44.0,47.5
s2b-r13,4,B,s2b-r13-551,512,512,104,6,128,0,7,7,54.0,44.0,47.5
s2b-r13,4,B,s2b-r13-552,512,512,99,6,128,0,7,7,69.0,44.0,47.5
s2b-r13,4,B,s2b-r13-553,512,512,103,6,128,0,7,7,54.0,44.0,47.5
s2b-r13,4,B,s2b-r13-554,512,512,99,6,128,0,7,7,49.0,44.0,47.5
s2b-r13,4,B,s2b-r13-555,512,512,99,6,128,0,7,7,123.0,44.0,47.5
s2b-r13,4,B,s2b-r13-556,512,512,102,6,128,0,7,7,49.0,44.0,47.5
s2b-r13,4,B,s2b-r13-557,512,512,102,6,128,0,7,7,153.0,44.0,47.5
s2b-r13,4,B,s2b-r13-558,512,512,102,6,128,0,7,7,54.0,44.0,47.5
s2b-r13,4,B,s2b-r13-559,512,512,102,6,128,0,7,7,166.0,44.0,47.5
s2b-r13,4,B,s2b-r13-560,512,512,108,6,128,0,7,7,61.0,44.0,47.5
s2b-r13,4,B,s2b-r13-561,512,512,108,6,128,0,7,7,169.0,44.0,47.5
s2b-r13,4,B,s2b-r13-562,512,512,108,6,128,0,7,7,50.0,44.0,47.5
s2b-r13,4,B,s2b-r13-563,512,512,108,6,128,0,7,7,152.0,44.0,47.5
s2b-r13,4,B,s2b-r13-564,512,512,108,6,128,0,7,7,55.0,44.0,47.5
s2b-r13,4,B,s2b-r13-565,512,512,71,6,128,0,7,7,209.0,44.0,47.5
s2b-r13,4,B,s2b-r13-566,512,512,104,6,128,0,7,7,48.0,44.0,47.5
s2b-r13,4,B,s2b-r13-567,512,512,98,6,128,0,7,7,146.0,44.0,47.5
s2b-r13,4,B,s2b-r13-568,512,512,101,6,128,0,7,7,49.0,44.0,47.5
s2b-r13,4,B,s2b-r13-569,512,512,74,6,128,0,7,7,213.0,44.0,47.5
s2b-r13,4,B,s2b-r13-570,512,512,105,6,128,0,7,7,56.0,44.0,47.5
s2b-r13,4,B,s2b-r13-571,512,512,100,6,128,0,7,7,148.0,44.0,47.5
s2b-r13,4,B,s2b-r13-572,512,512,96,6,128,0,7,7,49.0,44.0,47.5
s2b-r13,4,B,s2b-r13-573,512,512,98,6,128,0,7,7,310.0,44.0,47.5
s2b-r13,4,B,s2b-r13-574,512,512,115,6,128,0,7,7,49.0,44.0,47.5
s2b-r13,4,B,s2b-r13-575,512,512,103,6,128,0,7,7,145.0,44.0,47.5
s2b-r13,4,B,s2b-r13-576,512,512,104,6,128,0,7,7,49.0,44.0,47.5
s2b-r13,4,B,s2b-r13-577,512,512,98,6,128,0,7,7,269.0,44.0,47.5
s2b-r13,4,B,s2b-r13-578,512,512,108,6,128,0,7,7,49.0,44.0,47.5
s2b-r13,4,B,s2b-r13-579,512,512,98,6,128,0,7,7,130.0,44.0,47.5
s2b-r13,4,B,s2b-r13-580,512,512,102,6,128,0,7,7,70.0,44.0,47.5
s2b-r13,4,B,s2b-r13-581,512,512,52,6,128,0,7,7,160.0,44.0,47.5
s2b-r13,4,B,s2b-r13-582,512,512,103,6,128,0,7,7,57.0,44.0,47.5
s2b-r13,4,B,s2b-r13-583,512,512,100,6,128,0,7,7,198.0,44.0,47.5
s2b-r13,4,B,s2b-r13-584,512,512,100,6,128,0,7,7,47.0,44.0,47.5
s2b-r13,4,B,s2b-r13-585,512,512,101,6,128,0,7,7,158.0,44.0,47.5
s2b-r13,4,B,s2b-r13-586,512,512,109,6,128,0,7,7,55.0,44.0,47.5
s2b-r13,4,B,s2b-r13-587,512,512,104,6,128,0,7,7,53.0,44.0,47.5
s2b-r13,4,B,s2b-r13-588,512,512,101,6,128,0,7,7,147.0,44.0,47.5
s2b-r13,4,B,s2b-r13-589,512,512,107,6,128,0,7,7,53.0,44.0,47.5
s2b-r13,4,B,s2b-r13-590,512,512,107,6,128,0,7,7,29.0,44.0,47.5
s2b-r13,4,B,s2b-r13-591,512,512,107,0,1,0,0,0,85.0,44.0,47.5
s2b-r14,4,A,s2b-r14-0,,,89,0,16,0,4,4,24.0,45.5,52.1
s2b-r14,4,A,s2b-r14-1,0,0,187,0,16,0,4,4,24.0,45.5,52.1
s2b-r14,4,A,s2b-r14-2,0,0,96,0,2,0,1,1,37.0,45.5,52.1
s2b-r14,4,A,s2b-r14-3,0,0,148,0,4,0,2,2,70.0,45.5,52.1
s2b-r14,4,A,s2b-r14-4,0,0,96,0,1,0,0,0,101.0,45.5,52.1
s2b-r14,4,A,s2b-r14-5,0,0,125,0,4,0,2,2,82.0,45.5,52.1
s2b-r14,4,A,s2b-r14-6,0,0,125,0,1,0,0,0,43.0,45.5,52.1
s2b-r14,4,A,s2b-r14-7,0,0,7,0,1,0,0,0,41.0,45.5,52.1
s2b-r14,4,A,s2b-r14-8,0,0,7,0,2,0,1,1,203.0,45.5,52.1
s2b-r14,4,A,s2b-r14-9,0,0,62,0,1,0,0,0,73.0,45.5,52.1
s2b-r14,4,A,s2b-r14-10,0,0,123,0,2,0,1,1,33.0,45.5,52.1
s2b-r14,4,A,s2b-r14-11,0,0,98,0,8,0,3,3,88.0,45.5,52.1
s2b-r14,4,A,s2b-r14-12,0,0,149,0,8,0,3,3,53.0,45.5,52.1
s2b-r14,4,A,s2b-r14-13,0,0,150,0,8,0,3,3,185.0,45.5,52.1
s2b-r14,4,A,s2b-r14-14,0,0,157,0,2,0,1,1,36.0,45.5,52.1
s2b-r14,4,A,s2b-r14-15,0,0,151,0,2,0,1,1,43.0,45.5,52.1
s2b-r14,4,A,s2b-r14-16,0,0,125,0,2,0,1,1,80.0,45.5,52.1
s2b-r14,4,A,s2b-r14-17,0,0,100,0,2,0,1,1,102.0,45.5,52.1
s2b-r14,4,A,s2b-r14-18,0,0,103,0,2,0,1,1,47.0,45.5,52.1
s2b-r14,4,A,s2b-r14-19,0,0,0,0,1,0,0,0,53.0,45.5,52.1
s2b-r14,4,A,s2b-r14-20,0,0,159,0,32,0,5,5,27.0,45.5,52.1
s2b-r14,4,A,s2b-r14-21,0,0,159,0,16,0,4,4,38.0,45.5,52.1
s2b-r14,4,A,s2b-r14-22,0,0,36,0,2,0,1,1,62.0,45.5,52.1
s2b-r14,4,A,s2b-r14-23,0,0,4,0,2,0,1,1,60.0,45.5,52.1
s2b-r14,4,A,s2b-r14-24,0,0,153,0,16,0,5,5,524.0,45.5,52.1
s2b-r14,4,A,s2b-r14-25,0,0,171,0,8,0,3,3,19.0,45.5,52.1
s2b-r14,4,A,s2b-r14-26,0,0,154,0,4,0,2,2,39.0,45.5,52.1
s2b-r14,4,A,s2b-r14-27,0,0,19,0,4,0,2,2,107.0,45.5,52.1
s2b-r14,4,A,s2b-r14-28,0,0,71,0,4,0,2,2,110.0,45.5,52.1
s2b-r14,4,A,s2b-r14-29,0,0,125,0,16,0,0,4,89.0,45.5,52.1
s2b-r14,4,A,s2b-r14-30,0,0,167,0,2,0,1,1,20.0,45.5,52.1
s2b-r14,4,A,s2b-r14-31,0,0,167,0,2,0,1,1,17.0,45.5,52.1
s2b-r14,4,A,s2b-r14-32,0,0,167,0,2,0,1,1,34.0,45.5,52.1
s2b-r14,4,A,s2b-r14-33,0,0,153,0,32,0,5,5,38.0,45.5,52.1
s2b-r14,4,A,s2b-r14-34,0,0,91,0,32,0,5,5,72.0,45.5,52.1
s2b-r14,4,A,s2b-r14-35,0,0,70,0,1,0,0,0,98.0,45.5,52.1
s2b-r14,4,A,s2b-r14-36,0,0,89,0,16,0,4,4,64.0,45.5,52.1
s2b-r14,4,A,s2b-r14-37,0,0,113,0,16,0,4,4,110.0,45.5,52.1
s2b-r14,4,A,s2b-r14-38,0,0,47,0,16,0,4,4,112.0,45.5,52.1
s2b-r14,4,A,s2b-r14-39,0,0,93,0,16,0,4,4,198.0,45.5,52.1
s2b-r14,4,A,s2b-r14-40,0,0,47,0,2,0,1,1,32.0,45.5,52.1
s2b-r14,4,A,s2b-r14-41,0,0,51,0,4,0,2,2,18.0,45.5,52.1
s2b-r14,4,A,s2b-r14-42,0,0,150,0,4,0,2,2,15.0,45.5,52.1
s2b-r14,4,A,s2b-r14-43,0,0,106,0,4,0,2,2,80.0,45.5,52.1
s2b-r14,4,A,s2b-r14-44,0,0,110,0,4,0,2,2,68.0,45.5,52.1
s2b-r14,4,A,s2b-r14-45,0,0,42,0,16,0,4,4,58.0,45.5,52.1
s2b-r14,4,A,s2b-r14-46,0,0,63,0,16,0,4,4,101.0,45.5,52.1
s2b-r14,4,A,s2b-r14-47,0,0,103,0,1,0,0,0,90.0,45.5,52.1
s2b-r14,4,A,s2b-r14-48,0,0,63,0,32,0,5,5,74.0,45.5,52.1
s2b-r14,4,A,s2b-r14-49,0,0,78,0,32,0,5,5,25.0,45.5,52.1
s2b-r14,4,A,s2b-r14-50,0,0,154,0,32,0,5,5,170.0,45.5,52.1
s2b-r14,4,A,s2b-r14-51,0,0,185,0,32,0,5,5,36.0,45.5,52.1
s2b-r14,4,A,s2b-r14-52,0,0,140,0,32,0,5,5,27.0,45.5,52.1
s2b-r14,4,A,s2b-r14-53,0,0,87,0,32,0,5,5,39.0,45.5,52.1
s2b-r14,4,A,s2b-r14-54,0,0,87,0,32,0,5,5,110.0,45.5,52.1
s2b-r14,4,A,s2b-r14-55,0,0,35,0,32,0,5,5,80.0,45.5,52.1
s2b-r14,4,A,s2b-r14-56,0,0,36,0,32,0,5,5,64.0,45.5,52.1
s2b-r14,4,A,s2b-r14-57,0,0,83,0,32,0,5,5,107.0,45.5,52.1
s2b-r14,4,A,s2b-r14-58,0,0,140,0,32,0,5,5,388.0,45.5,52.1
s2b-r14,4,A,s2b-r14-59,0,0,165,0,32,0,5,5,46.0,45.5,52.1
s2b-r14,4,A,s2b-r14-60,0,0,136,0,8,0,5,1,2022.0,45.5,52.1
s2b-r14,4,A,s2b-r14-61,0,0,149,0,16,0,4,4,30.0,45.5,52.1
s2b-r14,4,A,s2b-r14-62,0,0,155,0,2,0,1,1,116.0,45.5,52.1
s2b-r14,4,A,s2b-r14-63,0,0,151,0,16,0,4,4,53.0,45.5,52.1
s2b-r14,4,A,s2b-r14-64,0,0,156,0,4,0,2,2,64.0,45.5,52.1
s2b-r14,4,A,s2b-r14-65,0,0,159,0,2,0,1,1,37.0,45.5,52.1
s2b-r14,4,A,s2b-r14-66,0,0,157,0,1,0,5,5,36.0,45.5,52.1
s2b-r14,4,A,s2b-r14-67,0,0,157,0,16,0,4,4,78.0,45.5,52.1
s2b-r14,4,A,s2b-r14-68,0,0,157,0,16,0,4,4,68.0,45.5,52.1
s2b-r14,4,A,s2b-r14-69,0,0,106,0,16,0,4,4,103.0,45.5,52.1
s2b-r14,4,A,s2b-r14-70,0,0,115,0,2,0,4,1,81.0,45.5,52.1
s2b-r14,4,A,s2b-r14-71,0,0,115,0,2,0,1,1,27.0,45.5,52.1
s2b-r14,4,A,s2b-r14-72,0,0,149,0,2,0,1,1,24.0,45.5,52.1
s2b-r14,4,A,s2b-r14-73,0,0,151,0,32,0,5,5,53.0,45.5,52.1
s2b-r14,4,A,s2b-r14-74,0,0,151,0,16,0,4,4,45.0,45.5,52.1
s2b-r14,4,A,s2b-r14-75,0,0,28,0,1,0,4,4,259.0,45.5,52.1
s2b-r14,4,A,s2b-r14-76,0,0,4,0,16,0,4,4,30.0,45.5,52.1
s2b-r14,4,A,s2b-r14-77,0,0,154,0,16,0,4,4,88.0,45.5,52.1
s2b-r14,4,A,s2b-r14-78,0,0,154,0,16,0,4,4,36.0,45.5,52.1
s2b-r14,4,A,s2b-r14-79,0,0,154,0,16,0,4,4,74.0,45.5,52.1
s2b-r14,4,A,s2b-r14-80,0,0,153,0,16,0,4,4,103.0,45.5,52.1
s2b-r14,4,A,s2b-r14-81,0,0,109,0,16,0,4,4,267.0,45.5,52.1
s2b-r14,4,A,s2b-r14-82,0,0,109,0,16,0,4,4,73.0,45.5,52.1
s2b-r14,4,A,s2b-r14-83,0,0,12,0,1,0,0,0,23.0,45.5,52.1
s2b-r14,4,A,s2b-r14-84,0,0,167,0,1,0,0,0,13.0,45.5,52.1
s2b-r14,4,A,s2b-r14-85,0,0,13,0,1,0,0,0,24.0,45.5,52.1
s2b-r14,4,A,s2b-r14-86,0,0,161,0,1,0,0,0,16.0,45.5,52.1
s2b-r14,4,A,s2b-r14-87,0,0,176,0,1,0,0,0,17.0,45.5,52.1
s2b-r14,4,A,s2b-r14-88,0,0,161,0,1,0,0,0,43.0,45.5,52.1
s2b-r14,4,A,s2b-r14-89,0,0,23,0,2,0,1,1,194.0,45.5,52.1
s2b-r14,4,A,s2b-r14-90,0,0,75,0,2,0,1,1,80.0,45.5,52.1
s2b-r14,4,A,s2b-r14-91,0,0,107,0,2,0,1,1,26.0,45.5,52.1
s2b-r14,4,A,s2b-r14-92,0,0,149,0,1,0,0,0,23.0,45.5,52.1
s2b-r14,4,A,s2b-r14-93,0,0,158,0,32,0,5,5,63.0,45.5,52.1
s2b-r14,4,A,s2b-r14-94,0,0,76,0,16,0,5,4,213.0,45.5,52.1
s2b-r14,4,A,s2b-r14-95,0,0,21,0,1,0,4,4,85.0,45.5,52.1
s2b-r14,4,A,s2b-r14-96,0,0,157,0,16,0,4,4,37.0,45.5,52.1
s2b-r14,4,A,s2b-r14-97,0,0,108,0,16,0,4,4,87.0,45.5,52.1
s2b-r14,4,A,s2b-r14-98,0,0,108,0,16,0,4,4,84.0,45.5,52.1
s2b-r14,4,A,s2b-r14-99,0,0,31,0,32,0,5,5,52.0,45.5,52.1
s2b-r14,4,A,s2b-r14-100,0,0,31,0,1,0,0,0,98.0,45.5,52.1
s2b-r14,4,A,s2b-r14-101,0,0,71,0,16,0,4,4,64.0,45.5,52.1
s2b-r14,4,A,s2b-r14-102,0,0,96,0,16,0,4,4,30.0,45.5,52.1
s2b-r14,4,A,s2b-r14-103,0,0,156,0,16,0,4,4,66.0,45.5,52.1
s2b-r14,4,A,s2b-r14-104,0,0,156,0,16,0,4,4,39.0,45.5,52.1
s2b-r14,4,A,s2b-r14-105,0,0,104,0,2,0,1,1,60.0,45.5,52.1
s2b-r14,4,A,s2b-r14-106,0,0,104,0,32,0,5,5,43.0,45.5,52.1
s2b-r14,4,A,s2b-r14-107,0,0,104,0,2,0,1,1,77.0,45.5,52.1
s2b-r14,4,A,s2b-r14-108,0,0,78,0,2,0,1,1,102.0,45.5,52.1
s2b-r14,4,A,s2b-r14-109,0,0,140,0,2,0,1,1,97.0,45.5,52.1
s2b-r14,4,A,s2b-r14-110,0,0,85,0,1,0,0,0,87.0,45.5,52.1
s2b-r14,4,A,s2b-r14-111,0,0,158,0,16,0,4,4,47.0,45.5,52.1
s2b-r14,4,A,s2b-r14-112,0,0,158,0,2,0,4,1,234.0,45.5,52.1
s2b-r14,4,A,s2b-r14-113,0,0,150,0,2,0,1,1,29.0,45.5,52.1
s2b-r14,4,A,s2b-r14-114,0,0,17,0,16,0,4,4,47.0,45.5,52.1
s2b-r14,4,A,s2b-r14-115,0,0,154,0,32,0,5,5,28.0,45.5,52.1
s2b-r14,4,A,s2b-r14-116,0,0,146,0,32,0,5,5,34.0,45.5,52.1
s2b-r14,4,A,s2b-r14-117,0,0,79,0,32,0,5,5,107.0,45.5,52.1
s2b-r14,4,A,s2b-r14-118,0,0,11,0,32,0,5,5,49.0,45.5,52.1
s2b-r14,4,A,s2b-r14-119,0,0,35,0,32,0,5,5,58.0,45.5,52.1
s2b-r14,4,A,s2b-r14-120,0,0,82,0,16,0,4,4,76.0,45.5,52.1
s2b-r14,4,A,s2b-r14-121,0,0,139,0,2,0,1,1,116.0,45.5,52.1
s2b-r14,4,A,s2b-r14-122,0,0,100,0,2,0,1,1,17.0,45.5,52.1
s2b-r14,4,A,s2b-r14-123,0,0,149,0,32,0,5,5,27.0,45.5,52.1
s2b-r14,4,A,s2b-r14-124,0,0,137,0,32,0,5,5,28.0,45.5,52.1
s2b-r14,4,A,s2b-r14-125,0,0,23,0,16,0,4,4,53.0,45.5,52.1
s2b-r14,4,A,s2b-r14-126,0,0,76,0,16,0,4,4,108.0,45.5,52.1
s2b-r14,4,A,s2b-r14-127,0,0,76,0,32,0,5,5,73.0,45.5,52.1
s2b-r14,4,A,s2b-r14-128,0,0,71,0,32,0,5,5,50.0,45.5,52.1
s2b-r14,4,A,s2b-r14-129,0,0,123,0,32,0,5,5,43.0,45.5,52.1
s2b-r14,4,A,s2b-r14-130,0,0,121,0,2,0,5,1,861.0,45.5,52.1
s2b-r14,4,A,s2b-r14-131,0,0,58,0,4,0,2,2,33.0,45.5,52.1
s2b-r14,4,A,s2b-r14-132,0,0,170,0,16,0,2,3,35.0,45.5,52.1
s2b-r14,4,A,s2b-r14-133,0,0,170,0,8,0,3,3,40.0,45.5,52.1
s2b-r14,4,A,s2b-r14-134,0,0,149,0,8,0,3,3,108.0,45.5,52.1
s2b-r14,4,A,s2b-r14-135,0,0,103,0,2,0,0,1,108.0,45.5,52.1
s2b-r14,4,A,s2b-r14-136,0,0,103,0,32,0,5,5,79.0,45.5,52.1
s2b-r14,4,A,s2b-r14-137,0,0,116,0,16,0,4,4,79.0,45.5,52.1
s2b-r14,4,A,s2b-r14-138,0,0,116,0,16,0,4,4,94.0,45.5,52.1
s2b-r14,4,A,s2b-r14-139,0,0,118,0,16,0,4,4,167.0,45.5,52.1
s2b-r14,4,A,s2b-r14-140,0,0,118,0,32,0,4,4,40.0,45.5,52.1
s2b-r14,4,A,s2b-r14-141,0,0,151,0,16,0,4,4,28.0,45.5,52.1
s2b-r14,4,A,s2b-r14-142,0,0,151,0,2,0,1,1,26.0,45.5,52.1
s2b-r14,4,A,s2b-r14-143,0,0,126,0,2,0,1,1,22.0,45.5,52.1
s2b-r14,4,A,s2b-r14-144,0,0,153,0,2,0,1,1,29.0,45.5,52.1
s2b-r14,4,A,s2b-r14-145,0,0,153,0,2,0,1,1,29.0,45.5,52.1
s2b-r14,4,A,s2b-r14-146,0,0,11,0,16,0,1,5,358.0,45.5,52.1
s2b-r14,4,A,s2b-r14-147,0,0,86,0,4,0,2,2,102.0,45.5,52.1
s2b-r14,4,A,s2b-r14-148,0,0,125,0,4,0,2,2,26.0,45.5,52.1
s2b-r14,4,A,s2b-r14-149,0,0,147,0,4,0,2,2,33.0,45.5,52.1
s2b-r14,4,A,s2b-r14-150,0,0,125,0,1,0,0,0,104.0,45.5,52.1
s2b-r14,4,A,s2b-r14-151,0,0,101,0,16,0,4,4,52.0,45.5,52.1
s2b-r14,4,A,s2b-r14-152,0,0,156,0,16,0,4,4,22.0,45.5,52.1
s2b-r14,4,A,s2b-r14-153,0,0,64,0,16,0,4,4,30.0,45.5,52.1
s2b-r14,4,A,s2b-r14-154,0,0,147,0,16,0,4,4,49.0,45.5,52.1
s2b-r14,4,A,s2b-r14-155,0,0,2,0,32,0,5,5,139.0,45.5,52.1
s2b-r14,4,A,s2b-r14-156,0,0,68,0,8,0,3,3,70.0,45.5,52.1
s2b-r14,4,A,s2b-r14-157,0,0,89,0,8,0,3,3,75.0,45.5,52.1
s2b-r14,4,A,s2b-r14-158,0,0,93,0,8,0,3,3,23.0,45.5,52.1
s2b-r14,4,A,s2b-r14-159,0,0,51,0,16,0,4,4,205.0,45.5,52.1
s2b-r14,4,A,s2b-r14-160,0,0,51,0,32,0,5,5,111.0,45.5,52.1
s2b-r14,4,A,s2b-r14-161,0,0,76,0,32,0,5,5,68.0,45.5,52.1
s2b-r14,4,A,s2b-r14-162,0,0,78,0,2,0,1,1,27.0,45.5,52.1
s2b-r14,4,A,s2b-r14-163,0,0,67,0,2,0,1,1,35.0,45.5,52.1
s2b-r14,4,A,s2b-r14-164,0,0,149,0,2,0,1,1,26.0,45.5,52.1
s2b-r14,4,A,s2b-r14-165,0,0,149,0,2,0,1,1,35.0,45.5,52.1
s2b-r14,4,A,s2b-r14-166,0,0,93,0,2,0,1,1,202.0,45.5,52.1
s2b-r14,4,A,s2b-r14-167,0,0,162,0,32,0,5,5,29.0,45.5,52.1
s2b-r14,4,A,s2b-r14-168,0,0,162,0,32,0,5,5,53.0,45.5,52.1
s2b-r14,4,A,s2b-r14-169,0,0,22,0,2,0,1,1,51.0,45.5,52.1
s2b-r14,4,A,s2b-r14-170,0,0,24,0,2,0,1,1,43.0,45.5,52.1
s2b-r14,4,A,s2b-r14-171,0,0,24,0,16,0,4,4,108.0,45.5,52.1
s2b-r14,4,A,s2b-r14-172,0,0,70,0,2,0,1,1,79.0,45.5,52.1
s2b-r14,4,A,s2b-r14-173,0,0,141,0,1,0,0,0,33.0,45.5,52.1
s2b-r14,4,A,s2b-r14-174,0,0,156,0,2,0,1,1,27.0,45.5,52.1
s2b-r14,4,A,s2b-r14-175,0,0,6,0,1,0,0,0,23.0,45.5,52.1
s2b-r14,4,A,s2b-r14-176,0,0,148,0,16,0,4,4,28.0,45.5,52.1
s2b-r14,4,A,s2b-r14-177,0,0,41,0,16,0,4,4,18.0,45.5,52.1
s2b-r14,4,A,s2b-r14-178,0,0,149,0,32,0,5,5,18.0,45.5,52.1
s2b-r14,4,A,s2b-r14-179,0,0,130,0,1,0,0,0,29.0,45.5,52.1
s2b-r14,4,A,s2b-r14-180,0,0,73,0,1,0,0,0,53.0,45.5,52.1
s2b-r14,4,A,s2b-r14-181,0,0,119,0,16,0,4,4,48.0,45.5,52.1
s2b-r14,4,A,s2b-r14-182,0,0,141,0,1,0,0,0,74.0,45.5,52.1
s2b-r14,4,A,s2b-r14-183,0,0,119,0,2,0,1,1,36.0,45.5,52.1
s2b-r14,4,A,s2b-r14-184,0,0,163,0,32,0,0,5,149.0,45.5,52.1
s2b-r14,4,A,s2b-r14-185,0,0,163,0,32,0,5,5,25.0,45.5,52.1
s2b-r14,4,A,s2b-r14-186,0,0,108,0,32,0,5,5,59.0,45.5,52.1
s2b-r14,4,A,s2b-r14-187,0,0,51,0,2,0,1,1,52.0,45.5,52.1
s2b-r14,4,A,s2b-r14-188,0,0,76,0,2,0,1,1,120.0,45.5,52.1
s2b-r14,4,A,s2b-r14-189,0,0,25,0,16,0,4,4,109.0,45.5,52.1
s2b-r14,4,A,s2b-r14-190,0,0,88,0,2,0,1,1,41.0,45.5,52.1
s2b-r14,4,A,s2b-r14-191,0,0,90,0,1,0,0,0,67.0,45.5,52.1
s2b-r14,4,A,s2b-r14-192,0,0,85,0,32,0,5,5,59.0,45.5,52.1
s2b-r14,4,A,s2b-r14-193,0,0,85,0,1,0,5,0,378.0,45.5,52.1
s2b-r14,4,A,s2b-r14-194,0,0,92,0,16,0,4,4,18.0,45.5,52.1
s2b-r14,4,A,s2b-r14-195,0,0,152,0,16,0,4,4,29.0,45.5,52.1
s2b-r14,4,A,s2b-r14-196,0,0,152,0,16,0,4,4,104.0,45.5,52.1
s2b-r14,4,A,s2b-r14-197,0,0,42,0,16,0,4,4,86.0,45.5,52.1
s2b-r14,4,A,s2b-r14-198,0,0,78,0,2,0,1,1,158.0,45.5,52.1
s2b-r14,4,A,s2b-r14-199,0,0,104,0,2,0,1,1,65.0,45.5,52.1
s2b-r14,4,A,s2b-r14-200,0,0,113,0,2,0,5,1,144.0,45.5,52.1
s2b-r14,4,A,s2b-r14-201,0,0,113,0,32,0,1,5,129.0,45.5,52.1
s2b-r14,4,A,s2b-r14-202,0,0,109,0,32,0,5,5,56.0,45.5,52.1
s2b-r14,4,A,s2b-r14-203,0,0,109,0,2,0,5,4,32.0,45.5,52.1
s2b-r14,4,A,s2b-r14-204,0,0,150,0,16,0,4,4,19.0,45.5,52.1
s2b-r14,4,A,s2b-r14-205,0,0,150,0,16,0,4,4,14.0,45.5,52.1
s2b-r14,4,A,s2b-r14-206,0,0,154,0,2,0,1,1,102.0,45.5,52.1
s2b-r14,4,A,s2b-r14-207,0,0,108,0,32,0,5,5,103.0,45.5,52.1
s2b-r14,4,A,s2b-r14-208,0,0,108,0,16,0,4,4,81.0,45.5,52.1
s2b-r14,4,A,s2b-r14-209,0,0,121,0,32,0,5,5,63.0,45.5,52.1
s2b-r14,4,A,s2b-r14-210,0,0,121,0,32,0,5,5,43.0,45.5,52.1
s2b-r14,4,A,s2b-r14-211,0,0,140,0,2,0,1,1,62.0,45.5,52.1
s2b-r14,4,A,s2b-r14-212,0,0,140,0,2,0,1,1,28.0,45.5,52.1
s2b-r14,4,A,s2b-r14-213,0,0,81,0,2,0,1,1,69.0,45.5,52.1
s2b-r14,4,A,s2b-r14-214,0,0,92,0,32,0,1,1,27.0,45.5,52.1
s2b-r14,4,A,s2b-r14-215,0,0,154,0,32,0,5,5,38.0,45.5,52.1
s2b-r14,4,A,s2b-r14-216,0,0,154,0,32,0,5,5,71.0,45.5,52.1
s2b-r14,4,A,s2b-r14-217,0,0,139,0,32,0,5,5,92.0,45.5,52.1
s2b-r14,4,A,s2b-r14-218,0,0,151,0,32,0,5,5,104.0,45.5,52.1
s2b-r14,4,A,s2b-r14-219,0,0,59,0,32,0,5,5,67.0,45.5,52.1
s2b-r14,4,A,s2b-r14-220,0,0,146,0,32,0,5,5,102.0,45.5,52.1
s2b-r14,4,A,s2b-r14-221,0,0,155,0,32,0,5,5,53.0,45.5,52.1
s2b-r14,4,A,s2b-r14-222,0,0,61,0,32,0,5,5,69.0,45.5,52.1
s2b-r14,4,A,s2b-r14-223,0,0,106,0,32,0,5,5,28.0,45.5,52.1
s2b-r14,4,A,s2b-r14-224,0,0,155,0,1,0,0,0,29.0,45.5,52.1
s2b-r14,4,A,s2b-r14-225,0,0,119,0,8,0,3,3,58.0,45.5,52.1
s2b-r14,4,A,s2b-r14-226,0,0,101,0,8,0,3,3,70.0,45.5,52.1
s2b-r14,4,A,s2b-r14-227,0,0,101,0,1,0,0,0,120.0,45.5,52.1
s2b-r14,4,A,s2b-r14-228,0,0,88,0,16,0,4,4,52.0,45.5,52.1
